district,price,surface,rooms_num,floor_no,building_floors_num,construction_status,market,build_year,transit_dur_m
13,1300000.0,94.0,3.0,3.0,3.0,1,1,2008.0,28.283333333333335
4,690000.0,43.0,2.0,3.0,7.0,0,1,1954.0,20.583333333333332
0,592000.0,28.2,1.0,3.0,5.0,1,0,2025.0,38.28333333333333
9,608322.0,42.54,2.0,1.0,8.0,1,0,2026.0,26.083333333333332
12,885000.0,46.6,2.0,4.0,4.0,1,0,2025.0,61.43333333333333
3,1115000.0,51.0,2.0,6.0,16.0,2,1,2025.0,33.31666666666667
13,945000.0,57.0,2.0,1.0,4.0,1,1,2025.0,28.466666666666665
14,670000.0,30.98,1.0,1.0,6.0,2,1,2024.0,34.9
14,616322.0,27.53,1.0,0.0,6.0,2,1,2024.0,34.9
8,887000.0,66.0,4.0,3.0,4.0,2,1,1970.0,34.8
6,917000.0,46.15,2.0,6.0,12.0,2,1,2015.0,31.733333333333334
13,630000.0,29.24,1.0,4.0,6.0,2,1,2018.0,28.466666666666665
2,790000.0,65.0,3.0,6.0,10.0,0,1,1977.0,41.05
14,1249000.0,96.0,4.0,3.0,3.0,1,1,2007.0,34.9
10,1099000.0,70.0,4.0,2.0,4.0,2,1,1980.0,52.38333333333333
14,938000.0,67.1,3.0,2.0,2.0,2,1,2001.0,34.9
6,1085000.0,61.23,3.0,1.0,4.0,2,1,2021.0,31.733333333333334
2,530000.0,51.0,3.0,0.0,4.0,2,1,2000.0,41.05
3,1000000.0,48.72,2.0,4.0,8.0,2,1,2022.0,28.766666666666666
10,995000.0,68.2,3.0,1.0,3.0,0,1,1991.0,52.38333333333333
3,960000.0,45.11,2.0,3.0,8.0,2,1,2022.0,28.766666666666666
5,1085000.0,61.23,3.0,1.0,4.0,2,1,2021.0,32.96666666666667
7,550000.0,34.27,1.0,1.0,6.0,1,1,2000.0,28.416666666666668
6,649000.0,56.0,4.0,1.0,6.0,0,1,1970.0,31.733333333333334
12,1180000.0,68.41,3.0,2.0,2.0,2,1,2022.0,61.43333333333333
14,792400.0,45.28,2.0,3.0,5.0,1,0,2025.0,27.866666666666667
1,1360000.0,80.4,4.0,3.0,11.0,2,1,2016.0,85.51666666666667
1,1539000.0,97.14,4.0,5.0,5.0,2,1,2024.0,70.15
12,1410000.0,82.0,3.0,1.0,4.0,2,1,2013.0,61.43333333333333
13,1390000.0,54.38,2.0,4.0,6.0,2,1,2010.0,28.466666666666665
13,1690000.0,66.18,3.0,4.0,6.0,2,1,2013.0,28.466666666666665
15,685000.0,37.37,2.0,4.0,5.0,0,1,1959.0,17.116666666666667
14,899000.0,52.0,2.0,1.0,5.0,2,1,2024.0,19.3
5,739000.0,55.47,3.0,2.0,4.0,0,1,1936.0,32.96666666666667
12,999999.0,50.0,2.0,3.0,4.0,2,1,2017.0,50.71666666666667
11,465000.0,36.0,2.0,0.0,4.0,2,1,1967.0,41.81666666666667
8,1050000.0,68.0,3.0,4.0,5.0,2,1,2005.0,34.8
8,770000.0,41.69,2.0,1.0,5.0,2,1,2018.0,34.8
0,1813555.0,98.03,4.0,0.0,1.0,1,0,2025.0,38.28333333333333
13,1205698.0,75.83,3.0,1.0,16.0,1,0,2027.0,28.233333333333334
13,1050000.0,57.5,3.0,10.0,15.0,2,1,1970.0,16.316666666666666
3,745000.0,35.5,2.0,1.0,4.0,2,1,1945.0,28.783333333333335
1,655545.0,47.85,2.0,2.0,3.0,1,0,2027.0,85.51666666666667
1,690000.0,45.0,2.0,0.0,4.0,2,1,2021.0,85.51666666666667
4,720000.0,45.0,2.0,0.0,4.0,2,1,1960.0,29.133333333333333
2,785000.0,60.41,3.0,3.0,3.0,0,1,1984.0,41.05
15,799000.0,35.0,1.0,5.0,5.0,2,1,1911.0,11.583333333333334
6,929000.0,59.61,3.0,10.0,17.0,2,1,2019.0,34.016666666666666
2,725000.0,54.81,3.0,9.0,12.0,2,1,1976.0,41.05
10,959000.0,70.4,4.0,0.0,2.0,2,1,1989.0,52.21666666666667
13,545000.0,38.2,2.0,9.0,9.0,0,1,1965.0,36.55
11,605294.0,46.03,2.0,1.0,3.0,1,0,2026.0,41.81666666666667
9,627040.0,39.19,2.0,4.0,5.0,1,0,2026.0,26.083333333333332
15,1848008.0,66.63,3.0,2.0,11.0,2,0,2019.0,17.116666666666667
5,739000.0,55.47,3.0,2.0,4.0,0,1,1936.0,32.96666666666667
16,741000.0,38.0,1.0,3.0,4.0,2,1,1950.0,33.9
16,1525000.0,61.42,3.0,6.0,6.0,2,1,2016.0,33.9
15,939000.0,38.89,2.0,1.0,15.0,2,1,2007.0,17.116666666666667
16,490000.0,25.5,1.0,3.0,4.0,2,1,1960.0,33.9
8,598000.0,47.89,2.0,2.0,4.0,2,1,2005.0,34.8
1,871650.0,58.5,3.0,3.0,3.0,2,1,2019.0,85.51666666666667
12,1295000.0,72.67,3.0,2.0,4.0,1,0,2025.0,51.9
7,550000.0,36.9,2.0,0.0,2.0,2,1,1950.0,28.416666666666668
12,799000.0,44.27,2.0,1.0,4.0,1,1,2025.0,51.9
2,829000.0,36.85,2.0,1.0,6.0,2,1,2025.0,41.05
2,849000.0,37.24,2.0,5.0,6.0,2,1,2025.0,41.05
5,1250000.0,54.0,2.0,3.0,5.0,2,1,2017.0,32.96666666666667
1,749000.0,59.5,3.0,1.0,4.0,2,1,2009.0,85.51666666666667
13,1896000.0,92.06,4.0,2.0,7.0,1,0,2025.0,28.466666666666665
3,755000.0,38.0,2.0,5.0,8.0,2,1,1962.0,28.733333333333334
1,948460.0,71.42,4.0,1.0,3.0,1,0,2026.0,85.51666666666667
5,494000.0,37.0,1.0,3.0,6.0,2,1,1993.0,22.6
3,999999.0,53.0,3.0,6.0,8.0,2,1,2003.0,28.733333333333334
14,1339000.0,71.0,3.0,3.0,3.0,2,1,2013.0,34.9
6,580000.0,33.75,2.0,2.0,4.0,2,1,1964.0,31.733333333333334
16,741000.0,38.0,1.0,3.0,4.0,2,1,1950.0,33.9
3,1096815.0,62.1,3.0,1.0,9.0,1,0,2025.0,27.533333333333335
3,1212941.0,70.8,3.0,2.0,9.0,1,0,2025.0,27.533333333333335
1,641135.0,46.01,2.0,0.0,3.0,1,0,2026.0,85.51666666666667
0,690000.0,41.0,2.0,7.0,11.0,2,1,1976.0,38.28333333333333
1,545000.0,40.0,2.0,2.0,2.0,2,1,2011.0,85.51666666666667
1,903500.0,62.3,3.0,0.0,4.0,2,1,2014.0,85.51666666666667
13,933300.0,41.48,2.0,0.0,6.0,2,1,2020.0,28.466666666666665
15,550000.0,28.03,1.0,0.0,3.0,0,1,1950.0,161.48333333333332
16,888000.0,37.0,2.0,2.0,3.0,2,1,1935.0,33.9
5,1100000.0,70.0,3.0,10.0,12.0,2,1,1986.0,32.96666666666667
3,649000.0,27.0,1.0,3.0,3.0,2,1,2025.0,28.733333333333334
1,667000.0,43.0,3.0,0.0,2.0,2,1,2026.0,85.51666666666667
6,620000.0,56.0,3.0,5.0,5.0,0,1,1970.0,31.733333333333334
4,600000.0,35.8,2.0,0.0,5.0,2,1,1962.0,15.85
13,1050000.0,50.0,3.0,6.0,14.0,2,1,2019.0,28.466666666666665
1,849000.0,67.87,3.0,1.0,3.0,2,1,2015.0,85.51666666666667
0,1134000.0,59.73,3.0,0.0,5.0,2,1,2024.0,38.28333333333333
5,989000.0,55.0,3.0,4.0,7.0,2,1,2022.0,32.96666666666667
14,852159.0,57.97,3.0,0.0,6.0,1,0,2027.0,34.9
15,1789000.0,78.0,3.0,0.0,3.0,2,1,1937.0,22.716666666666665
3,1096815.0,62.11,3.0,1.0,9.0,1,0,2025.0,27.55
9,1290000.0,78.0,4.0,4.0,7.0,2,1,2017.0,26.083333333333332
2,480000.0,27.0,2.0,7.0,10.0,0,1,1975.0,41.05
10,885000.0,63.4,3.0,0.0,3.0,2,1,1977.0,45.8
3,950000.0,65.19,4.0,0.0,4.0,0,1,1972.0,28.75
10,1198000.0,67.4,3.0,5.0,8.0,2,1,2015.0,45.8
14,1339000.0,71.0,3.0,3.0,3.0,2,1,2013.0,34.9
1,667000.0,42.92,3.0,0.0,2.0,2,0,2026.0,85.51666666666667
14,852159.0,57.97,3.0,0.0,6.0,1,0,2027.0,34.9
3,595000.0,41.1,2.0,4.0,10.0,0,1,1968.0,28.75
14,410000.0,26.5,1.0,3.0,4.0,2,1,2018.0,34.9
0,1145776.0,75.38,4.0,1.0,4.0,1,0,2026.0,38.28333333333333
12,1101000.0,57.97,3.0,3.0,4.0,2,1,2020.0,61.43333333333333
0,518958.0,26.21,1.0,4.0,4.0,1,0,2025.0,38.28333333333333
0,750992.0,42.67,2.0,2.0,3.0,1,0,2025.0,38.28333333333333
12,1771100.0,89.0,3.0,2.0,4.0,2,1,2008.0,50.71666666666667
12,840000.0,40.82,2.0,1.0,5.0,2,1,2017.0,61.43333333333333
3,1290000.0,64.0,4.0,9.0,15.0,2,1,1975.0,27.55
5,689000.0,39.0,2.0,2.0,6.0,1,1,2024.0,27.4
5,669000.0,39.0,2.0,2.0,6.0,1,1,2024.0,27.4
3,944720.0,67.48,4.0,2.0,5.0,1,0,2026.0,28.75
1,685000.0,55.16,3.0,3.0,3.0,1,1,2025.0,85.51666666666667
9,1056000.0,66.0,3.0,6.0,7.0,2,1,2020.0,26.083333333333332
3,906072.0,59.61,3.0,5.0,5.0,1,0,2026.0,28.75
7,969000.0,56.9,3.0,10.0,13.0,2,1,2011.0,28.416666666666668
13,980000.0,58.79,4.0,0.0,4.0,2,1,1962.0,18.666666666666668
10,945000.0,52.6,2.0,2.0,10.0,2,1,1981.0,42.63333333333333
0,799000.0,51.3,2.0,2.0,3.0,2,1,1998.0,38.28333333333333
6,730000.0,57.45,2.0,3.0,4.0,2,1,1997.0,31.733333333333334
0,699000.0,61.7,3.0,2.0,3.0,0,1,1980.0,38.28333333333333
15,750000.0,41.5,2.0,1.0,3.0,2,1,1959.0,17.116666666666667
3,699000.0,37.94,2.0,2.0,3.0,0,1,1920.0,28.75
8,635000.0,49.0,2.0,1.0,2.0,1,1,2025.0,34.8
13,510000.0,26.3,1.0,3.0,4.0,2,1,1964.0,16.3
12,1191960.0,66.22,3.0,1.0,4.0,1,0,2025.0,61.43333333333333
14,799000.0,53.91,3.0,3.0,10.0,2,1,1974.0,25.2
3,811024.0,47.29,3.0,6.0,6.0,1,0,2025.0,28.75
11,590570.0,40.45,2.0,2.0,3.0,1,0,2025.0,41.81666666666667
1,990000.0,60.3,3.0,2.0,7.0,2,1,2020.0,85.51666666666667
9,598000.0,44.31,2.0,5.0,7.0,2,1,2002.0,26.083333333333332
1,699000.0,48.8,2.0,0.0,2.0,2,1,2009.0,85.51666666666667
1,630000.0,45.92,2.0,1.0,4.0,2,1,2002.0,85.51666666666667
3,1011358.0,58.46,3.0,4.0,5.0,1,0,2025.0,33.31666666666667
1,582144.0,37.98,2.0,0.0,3.0,1,0,2024.0,85.51666666666667
3,1048730.0,61.69,3.0,4.0,5.0,1,0,2025.0,33.31666666666667
6,730000.0,57.45,2.0,3.0,4.0,2,1,1997.0,31.733333333333334
6,1249000.0,80.7,3.0,2.0,4.0,2,1,1997.0,31.733333333333334
14,1002558.0,58.36,3.0,1.0,7.0,1,0,2026.0,34.9
8,915165.0,67.79,3.0,4.0,5.0,1,0,2026.0,34.8
3,999000.0,67.0,4.0,10.0,10.0,2,1,1975.0,22.316666666666666
10,959000.0,55.09,2.0,2.0,10.0,2,1,2012.0,45.78333333333333
6,598000.0,40.0,1.0,5.0,5.0,2,1,2000.0,31.733333333333334
2,750000.0,35.0,2.0,0.0,4.0,2,1,2011.0,41.05
3,679000.0,37.0,2.0,4.0,10.0,2,1,1971.0,28.75
11,892884.0,80.53,4.0,2.0,2.0,1,0,2027.0,41.81666666666667
11,848893.0,70.32,4.0,1.0,2.0,1,0,2027.0,41.81666666666667
6,849000.0,49.38,3.0,2.0,3.0,2,1,1965.0,31.733333333333334
11,863880.0,82.26,4.0,2.0,2.0,2,0,2027.0,41.81666666666667
11,1450000.0,90.5,4.0,0.0,2.0,2,1,2013.0,41.81666666666667
11,799000.0,67.0,3.0,1.0,1.0,2,1,2025.0,41.81666666666667
11,830000.0,68.6,3.0,1.0,1.0,2,1,2002.0,41.81666666666667
15,875000.0,38.0,2.0,2.0,16.0,2,1,2006.0,17.116666666666667
14,779000.0,60.0,3.0,0.0,4.0,2,1,1981.0,25.216666666666665
2,750000.0,41.37,2.0,2.0,5.0,2,1,2015.0,41.05
6,900000.0,69.0,3.0,1.0,3.0,0,1,1937.0,32.6
3,770000.0,48.0,3.0,8.0,10.0,0,1,1968.0,28.7
4,1165000.0,67.0,2.0,0.0,4.0,0,1,1936.0,18.016666666666666
5,520000.0,27.97,1.0,9.0,10.0,1,1,1966.0,21.7
2,669000.0,52.0,3.0,6.0,10.0,0,1,1972.0,35.233333333333334
15,1225000.0,54.43,2.0,6.0,6.0,2,1,1950.0,15.1
7,859000.0,45.0,2.0,3.0,8.0,2,1,2016.0,28.416666666666668
10,989982.0,61.11,3.0,0.0,3.0,1,0,2025.0,45.78333333333333
15,999000.0,45.91,3.0,4.0,7.0,1,1,1964.0,17.116666666666667
13,1105680.0,54.55,2.0,10.0,16.0,1,0,2027.0,28.233333333333334
10,880000.0,47.0,2.0,1.0,3.0,2,1,1980.0,45.78333333333333
6,1190000.0,77.8,4.0,2.0,3.0,2,1,1988.0,31.733333333333334
3,800000.0,54.97,3.0,1.0,4.0,0,1,1968.0,24.266666666666666
3,972000.0,61.0,3.0,2.0,6.0,1,0,2027.0,28.7
14,854883.0,60.63,3.0,1.0,4.0,1,0,2025.0,34.9
8,822000.0,61.0,3.0,0.0,4.0,1,0,2026.0,34.8
3,427000.0,26.74,1.0,6.0,6.0,1,1,2025.0,28.7
14,1011144.0,63.2,3.0,0.0,5.0,1,0,2025.0,34.9
3,1100000.0,58.0,3.0,0.0,5.0,2,1,2018.0,28.7
10,1100000.0,55.0,2.0,2.0,4.0,2,1,2004.0,45.78333333333333
7,984079.0,53.41,3.0,2.0,6.0,1,0,2025.0,28.416666666666668
16,1290000.0,69.31,3.0,3.0,3.0,2,1,2010.0,33.9
6,485000.0,36.6,1.0,10.0,16.0,0,1,1980.0,31.733333333333334
11,780000.0,53.0,2.0,1.0,2.0,2,1,2004.0,41.81666666666667
3,1675000.0,73.0,3.0,7.0,7.0,2,1,2008.0,28.7
3,1096814.0,62.11,3.0,1.0,9.0,1,0,2025.0,27.566666666666666
14,999000.0,66.98,3.0,3.0,3.0,1,1,2025.0,34.9
10,799000.0,49.0,2.0,4.0,4.0,2,1,1974.0,45.78333333333333
6,840000.0,67.0,3.0,2.0,6.0,0,1,2000.0,26.416666666666668
11,870000.0,72.0,3.0,1.0,2.0,1,0,2025.0,41.81666666666667
14,792187.0,65.47,3.0,2.0,2.0,1,0,2025.0,34.9
11,1251480.0,94.0,4.0,0.0,1.0,1,0,2025.0,41.81666666666667
10,1200000.0,63.63,3.0,2.0,3.0,2,1,2020.0,45.78333333333333
9,470000.0,35.0,1.0,2.0,2.0,2,1,1962.0,26.083333333333332
1,1040000.0,74.79,4.0,3.0,3.0,2,1,2018.0,85.51666666666667
15,1221534.0,44.98,3.0,2.0,11.0,2,0,2019.0,17.116666666666667
10,890036.0,33.46,2.0,3.0,6.0,1,0,2027.0,45.78333333333333
10,829000.0,39.74,2.0,1.0,4.0,2,1,2022.0,45.78333333333333
14,951765.0,55.68,3.0,3.0,6.0,1,0,2025.0,34.9
8,750000.0,48.34,2.0,1.0,6.0,2,1,2017.0,34.8
14,599999.0,31.18,1.0,0.0,6.0,1,0,2025.0,34.9
9,623121.0,39.19,2.0,3.0,5.0,1,0,2026.0,26.083333333333332
14,943388.0,68.61,3.0,2.0,5.0,1,0,2025.0,34.9
1,701520.0,58.46,3.0,2.0,3.0,1,0,2025.0,85.51666666666667
10,1200000.0,63.63,3.0,2.0,3.0,2,1,2020.0,45.8
3,899000.0,34.09,2.0,2.0,8.0,2,1,2023.0,27.483333333333334
14,1374000.0,69.49,3.0,2.0,4.0,2,1,2023.0,34.9
13,1762000.0,76.63,4.0,4.0,4.0,1,0,2026.0,35.3
13,853000.0,37.05,2.0,5.0,6.0,1,0,2026.0,33.46666666666667
15,845000.0,44.0,2.0,6.0,7.0,0,1,1950.0,18.683333333333334
4,1650000.0,73.0,3.0,1.0,3.0,0,1,1954.0,28.166666666666668
6,948160.76,61.57,4.0,0.0,6.0,1,0,2026.0,31.733333333333334
12,1030000.0,62.6,2.0,1.0,4.0,2,1,2014.0,61.43333333333333
3,1190000.0,68.0,3.0,3.0,4.0,2,1,1930.0,28.666666666666668
7,699900.0,46.5,2.0,5.0,5.0,0,1,1958.0,28.416666666666668
5,659000.0,40.06,1.0,1.0,3.0,2,1,1998.0,34.166666666666664
15,725000.0,30.0,1.0,1.0,3.0,2,1,1956.0,17.116666666666667
13,555555.0,35.0,1.0,2.0,4.0,2,1,1956.0,33.46666666666667
14,917956.0,72.28,4.0,2.0,6.0,1,0,2027.0,34.9
15,1428680.0,38.2,2.0,2.0,8.0,1,0,2027.0,13.15
3,1876616.0,86.48,4.0,5.0,5.0,1,0,2026.0,28.666666666666668
4,739000.0,37.06,3.0,8.0,8.0,2,1,1968.0,30.833333333333332
15,1350000.0,71.2,2.0,10.0,19.0,2,1,1976.0,12.233333333333333
10,790000.0,46.36,2.0,4.0,7.0,2,1,2018.0,45.8
2,655000.0,36.11,2.0,1.0,3.0,2,1,1952.0,32.81666666666667
15,819000.0,46.8,2.0,6.0,8.0,0,1,1968.0,12.233333333333333
9,835000.0,57.8,3.0,2.0,3.0,2,1,2008.0,26.083333333333332
13,749000.0,47.0,2.0,5.0,9.0,2,1,1977.0,13.55
13,1445000.0,41.47,2.0,2.0,8.0,1,0,2026.0,14.033333333333333
13,555555.0,35.0,1.0,2.0,4.0,2,1,1956.0,33.46666666666667
9,624315.0,38.22,2.0,2.0,4.0,1,0,2026.0,26.083333333333332
13,899000.0,40.0,2.0,2.0,3.0,2,1,1936.0,33.46666666666667
13,790000.0,60.4,3.0,3.0,4.0,0,1,1950.0,24.1
11,1950000.0,101.0,4.0,2.0,3.0,2,1,2018.0,41.81666666666667
14,939000.0,56.95,3.0,0.0,6.0,1,0,2025.0,34.9
15,1150000.0,45.75,2.0,9.0,19.0,2,1,2010.0,18.666666666666668
12,1315000.0,86.7,4.0,1.0,2.0,2,1,1986.0,61.43333333333333
6,979000.0,83.5,4.0,4.0,13.0,2,1,1980.0,38.7
1,981442.5,80.25,4.0,1.0,3.0,1,0,2025.0,85.51666666666667
5,1132659.0,74.03,4.0,5.0,5.0,1,0,2025.0,34.166666666666664
5,634748.0,35.66,2.0,2.0,5.0,1,0,2025.0,34.166666666666664
1,880000.0,56.0,3.0,1.0,3.0,2,1,2024.0,85.51666666666667
3,1304000.0,44.2,2.0,9.0,10.0,1,0,2027.0,28.666666666666668
1,710000.0,53.02,3.0,1.0,3.0,2,1,2020.0,85.51666666666667
15,1023999.0,37.98,2.0,4.0,11.0,2,0,2019.0,12.3
8,499000.0,38.0,2.0,4.0,10.0,0,1,1970.0,34.8
9,1150000.0,65.0,3.0,6.0,7.0,2,1,2019.0,26.083333333333332
1,785000.0,68.0,3.0,2.0,3.0,2,1,2010.0,85.51666666666667
3,1304000.0,44.2,2.0,9.0,10.0,1,0,2027.0,28.683333333333334
16,1290000.0,43.0,2.0,0.0,6.0,2,1,2014.0,26.433333333333334
10,748000.0,47.2,3.0,6.0,10.0,2,1,1979.0,45.8
13,1942000.0,95.87,5.0,0.0,7.0,1,0,2026.0,33.46666666666667
1,570000.0,30.0,1.0,0.0,3.0,2,1,2021.0,85.51666666666667
10,1119000.0,66.73,2.0,1.0,4.0,2,1,1970.0,45.8
12,1240000.0,62.6,3.0,3.0,3.0,2,1,2011.0,61.43333333333333
8,415000.0,27.0,1.0,1.0,10.0,2,1,1976.0,34.8
10,870000.0,46.0,2.0,2.0,5.0,1,1,2002.0,45.8
1,930000.0,57.7,3.0,4.0,4.0,2,1,2017.0,85.51666666666667
0,645316.77,36.69,2.0,1.0,5.0,1,0,2025.0,38.28333333333333
1,629000.0,40.3,2.0,4.0,4.0,2,1,2013.0,85.51666666666667
5,749000.0,63.09,3.0,2.0,12.0,2,1,1978.0,34.166666666666664
5,779000.0,49.0,2.0,10.0,16.0,2,1,2010.0,34.166666666666664
6,859999.0,72.0,3.0,2.0,13.0,0,1,1980.0,38.7
13,1166899.0,53.8,3.0,2.0,8.0,1,1,2023.0,33.46666666666667
15,749000.0,46.0,2.0,0.0,4.0,2,1,1968.0,21.033333333333335
16,1290000.0,43.0,2.0,0.0,6.0,2,1,2014.0,26.433333333333334
8,748000.0,50.0,3.0,2.0,7.0,1,0,2025.0,34.8
1,583883.0,37.19,2.0,1.0,4.0,1,1,2024.0,38.2
14,1150000.0,86.12,4.0,3.0,4.0,2,1,2008.0,34.9
11,688800.0,49.2,2.0,0.0,3.0,1,0,2025.0,41.81666666666667
1,724921.0,65.9,4.0,2.0,2.0,1,0,2025.0,85.51666666666667
3,829124.0,58.27,3.0,1.0,4.0,1,0,2025.0,28.683333333333334
13,568450.0,28.66,1.0,2.0,7.0,1,0,2025.0,33.46666666666667
7,1470000.0,76.41,3.0,7.0,17.0,2,1,2019.0,28.416666666666668
0,770000.0,65.0,3.0,1.0,10.0,2,1,1987.0,38.28333333333333
1,515692.0,36.73,2.0,0.0,2.0,2,0,2025.0,85.51666666666667
3,485093.0,30.15,1.0,1.0,4.0,1,0,2025.0,28.683333333333334
12,767082.0,39.52,2.0,1.0,4.0,1,0,2025.0,61.43333333333333
3,611146.0,39.35,2.0,1.0,4.0,1,0,2025.0,28.683333333333334
1,411992.0,26.58,1.0,1.0,2.0,1,0,2025.0,85.51666666666667
1,452731.0,34.69,2.0,1.0,2.0,1,0,2025.0,85.51666666666667
15,1360933.0,46.86,3.0,4.0,11.0,2,0,2019.0,15.633333333333333
2,840000.0,68.74,4.0,6.0,12.0,0,1,1976.0,32.81666666666667
6,1540000.0,95.94,3.0,3.0,3.0,2,1,1999.0,31.733333333333334
15,935000.0,46.4,2.0,2.0,5.0,2,1,1951.0,11.55
8,748000.0,50.0,3.0,2.0,7.0,1,0,2025.0,34.8
3,1750000.0,72.0,4.0,3.0,5.0,2,1,2019.0,28.683333333333334
2,730000.0,48.4,2.0,3.0,4.0,0,1,1971.0,32.81666666666667
5,1014000.0,55.0,3.0,4.0,7.0,2,1,2021.0,34.166666666666664
6,785296.0,42.45,2.0,3.0,4.0,1,1,2025.0,31.733333333333334
6,653681.0,39.74,2.0,1.0,4.0,1,1,2025.0,31.733333333333334
1,709000.0,68.4,4.0,2.0,2.0,1,0,2026.0,85.51666666666667
6,574970.0,31.42,1.0,3.0,4.0,1,1,2025.0,31.733333333333334
3,1038303.0,59.5,3.0,4.0,7.0,1,1,2025.0,33.416666666666664
15,550000.0,18.21,1.0,3.0,6.0,2,1,1950.0,11.55
16,1119000.0,38.82,2.0,1.0,4.0,1,0,2026.0,26.483333333333334
3,1168014.0,59.9,3.0,7.0,7.0,1,1,2025.0,33.416666666666664
1,411990.0,26.58,1.0,0.0,2.0,1,0,2025.0,85.51666666666667
1,411990.0,26.58,1.0,0.0,2.0,1,0,2025.0,85.51666666666667
14,643000.0,37.0,2.0,2.0,4.0,2,1,2023.0,34.9
1,790000.0,63.3,3.0,2.0,2.0,1,0,2026.0,85.51666666666667
9,408200.72,27.18,1.0,2.0,3.0,1,0,2026.0,26.083333333333332
3,1750000.0,72.0,4.0,3.0,5.0,2,1,2019.0,28.683333333333334
13,850000.0,54.27,2.0,2.0,4.0,2,1,1953.0,20.366666666666667
12,835000.0,46.76,2.0,2.0,4.0,2,1,2020.0,61.43333333333333
12,1199000.0,63.8,2.0,1.0,4.0,2,1,2012.0,61.43333333333333
2,1099000.0,72.0,3.0,10.0,11.0,2,1,2001.0,32.81666666666667
12,1670720.0,70.82,3.0,1.0,3.0,1,0,2026.0,61.43333333333333
6,1080000.0,56.47,3.0,1.0,17.0,2,1,2018.0,31.733333333333334
2,490000.0,33.3,1.0,10.0,11.0,0,1,1975.0,32.81666666666667
12,1770000.0,89.8,3.0,2.0,4.0,2,1,2008.0,56.583333333333336
6,585000.0,45.02,2.0,1.0,3.0,0,1,1955.0,31.733333333333334
15,599000.0,26.9,1.0,2.0,7.0,2,1,1959.0,7.233333333333333
3,630000.0,45.9,2.0,5.0,10.0,0,1,1976.0,28.683333333333334
12,1771100.0,89.0,3.0,2.0,4.0,2,1,2008.0,56.6
9,467387.0,38.31,2.0,2.0,3.0,1,0,2025.0,50.583333333333336
5,875000.0,73.3,4.0,2.0,10.0,2,1,1994.0,34.166666666666664
14,599000.0,33.5,2.0,4.0,4.0,2,1,2020.0,34.9
14,826000.0,38.07,2.0,4.0,6.0,2,1,2024.0,34.9
15,795000.0,49.52,2.0,3.0,4.0,0,1,1956.0,11.616666666666667
8,439000.0,25.5,1.0,1.0,4.0,2,1,1975.0,34.8
1,921000.0,73.68,4.0,2.0,2.0,1,0,2027.0,85.51666666666667
1,783104.0,58.88,3.0,0.0,2.0,1,0,2027.0,85.51666666666667
4,650000.0,47.3,3.0,2.0,4.0,0,1,1970.0,24.4
13,699000.0,32.6,1.0,2.0,6.0,2,1,2018.0,33.46666666666667
13,760000.0,48.0,3.0,8.0,15.0,2,1,1972.0,23.633333333333333
1,549900.0,32.0,1.0,3.0,3.0,2,1,2003.0,85.51666666666667
12,1089000.0,42.86,2.0,2.0,4.0,2,1,2006.0,61.43333333333333
8,479000.0,25.0,1.0,1.0,4.0,2,1,1970.0,34.8
9,1170000.0,65.0,3.0,5.0,7.0,2,1,2021.0,26.083333333333332
5,1050000.0,84.7,5.0,2.0,6.0,0,1,1993.0,30.65
1,474562.0,34.69,2.0,2.0,2.0,2,0,2025.0,85.51666666666667
1,650000.0,57.4,3.0,3.0,7.0,2,1,2002.0,70.15
12,1770000.0,89.0,3.0,2.0,4.0,2,1,2008.0,61.43333333333333
2,680000.0,54.44,3.0,9.0,12.0,0,1,1976.0,32.81666666666667
3,1248000.0,62.4,3.0,1.0,10.0,1,0,2027.0,28.683333333333334
13,850000.0,44.97,2.0,7.0,9.0,2,1,1965.0,33.46666666666667
10,760000.0,45.0,2.0,7.0,7.0,2,1,2002.0,45.78333333333333
5,1349000.0,64.03,3.0,4.0,8.0,2,1,2024.0,34.166666666666664
10,699000.0,35.04,1.0,6.0,10.0,2,1,2003.0,45.78333333333333
1,685000.0,45.0,2.0,2.0,4.0,2,1,2018.0,85.51666666666667
10,530000.0,31.0,1.0,6.0,7.0,2,1,1980.0,45.78333333333333
15,1005793.0,37.96,2.0,2.0,11.0,2,0,2019.0,15.583333333333334
8,549000.0,33.1,2.0,3.0,12.0,2,1,1980.0,34.8
1,1360000.0,75.0,4.0,5.0,5.0,2,1,2022.0,85.51666666666667
9,850000.0,64.0,3.0,1.0,7.0,2,1,2000.0,26.083333333333332
1,709000.0,51.0,2.0,1.0,5.0,2,1,2008.0,85.51666666666667
3,839000.0,49.37,2.0,4.0,5.0,2,1,1957.0,28.666666666666668
3,499000.0,32.2,1.0,6.0,11.0,0,1,1980.0,28.666666666666668
15,1100000.0,44.0,2.0,2.0,5.0,2,1,1957.0,12.416666666666666
14,914755.85,58.64,3.0,0.0,6.0,1,0,2026.0,34.9
3,922083.0,46.46,2.0,4.0,16.0,1,0,2025.0,24.783333333333335
2,669000.0,43.3,2.0,5.0,7.0,2,1,2003.0,32.81666666666667
3,795000.0,53.5,3.0,2.0,10.0,2,1,1976.0,28.666666666666668
6,590000.0,31.53,2.0,3.0,3.0,2,1,1938.0,31.733333333333334
15,1829000.0,63.0,3.0,7.0,7.0,2,1,2015.0,18.666666666666668
